AQI,High AQI,PM 1 ,High PM 1 ,PM 2.5,High PM 2.5 ,PM 10 ,High PM 10 
70,76,28,30,42,46,54,60
70,78,28,31,42,47,53,62
72,81,29,32,43,49,56,65
74,81,30,33,45,49,58,66
78,88,31,34,47,53,61,69
81,90,32,36,49,54,62,70
84,95,33,38,51,57,64,72
87,108,35,42,52,63,66,75
94,142,38,47,57,73,70,80
102,156,42,50,61,77,72,92
139,180,49,57,72,84,80,96
161,228,53,69,78,99,89,113
144,204,51,65,74,92,80,103
140,176,50,57,72,83,80,92
146,208,52,67,74,93,81,100
142,190,50,62,73,87,80,100
129,197,48,65,69,89,77,94
122,152,46,53,67,76,74,84
122,149,46,53,67,75,74,84
123,152,47,52,68,76,75,85
127,159,48,54,68,78,75,89
126,166,48,55,68,80,75,89
120,149,46,53,67,75,74,88
111,149,45,52,64,75,72,90
108,135,44,50,63,71,71,83
100,135,42,52,61,71,69,78
95,121,40,45,57,67,67,74
93,118,39,44,56,66,66,77
97,125,41,46,58,68,68,78
112,142,45,51,64,73,71,82
128,166,48,55,69,80,76,91
101,135,42,48,61,71,70,84
106,135,43,49,62,71,71,84
102,142,42,48,61,73,70,85
89,104,37,43,53,62,65,73
80,95,33,39,48,57,61,70
76,86,31,35,46,52,58,66
76,83,31,34,46,50,59,66
74,80,30,34,45,48,57,63
68,80,28,32,41,48,52,60
67,75,27,29,41,45,52,60
66,73,27,30,40,44,51,59
68,75,27,30,41,45,52,60
71,80,29,31,43,48,55,69
70,83,28,31,42,50,54,65
74,83,30,33,45,50,58,68
73,83,29,33,44,50,57,69
73,86,30,35,44,52,57,68
85,104,34,39,51,62,66,81
83,98,33,39,50,59,65,76
72,81,29,33,44,49,57,66
66,75,26,30,40,45,51,62
62,68,24,27,37,41,47,56
62,68,25,27,38,41,48,59
59,66,24,26,36,40,45,53
58,66,23,26,35,40,44,54
60,70,24,28,36,42,46,54
67,80,27,31,40,48,51,64
75,85,30,33,45,51,57,66
79,93,32,39,48,56,61,70
85,100,34,41,51,60,65,71
93,125,37,45,56,68,68,78
98,125,39,45,58,68,70,77
99,125,39,44,59,68,70,79
99,125,40,46,60,68,70,76
106,149,42,50,62,75,72,83
107,142,42,49,63,73,72,84
100,135,40,47,60,71,70,77
92,108,37,42,56,63,68,74
96,125,38,46,58,68,70,76
95,118,37,43,57,66,69,76
97,125,38,45,58,68,70,77
99,128,39,45,59,69,71,78
100,128,40,45,61,69,72,81
105,135,41,47,62,71,73,79
104,135,41,48,62,71,72,82
99,128,39,45,59,69,71,76
95,125,37,45,57,68,69,76
94,108,37,42,57,63,69,75
95,118,37,42,57,66,69,76
94,108,36,43,57,63,69,76
98,115,38,42,59,65,70,76
96,115,37,43,58,65,69,76
93,108,36,42,56,63,68,74
94,115,36,43,56,65,69,75
97,121,38,43,58,67,70,78
99,125,39,45,59,68,71,78
108,142,40,46,63,73,74,81
117,156,42,49,66,77,75,86
125,166,44,51,68,80,76,88
137,176,46,53,72,83,79,94
163,204,52,59,79,92,86,101
189,235,56,63,87,101,95,111
177,211,54,62,83,94,91,110
190,235,57,65,87,101,95,114
218,276,63,72,96,113,104,123
224,273,64,72,98,112,107,129
226,286,64,74,98,116,107,125
234,290,66,76,101,117,111,137
280,310,75,87,114,132,125,148
314,336,91,111,138,166,150,189
328,340,102,112,156,171,170,192
315,331,91,104,139,160,153,179
323,350,98,122,150,184,164,204
335,351,109,121,164,185,178,206
326,339,101,111,154,170,167,187
308,323,86,97,130,149,141,166
276,304,76,84,113,125,123,142
249,280,70,78,105,114,114,130
230,283,66,75,99,115,108,123
222,276,65,75,97,113,105,123
214,262,64,72,95,109,103,119
225,293,67,78,98,118,106,127
169,215,55,64,81,95,88,103
163,201,54,62,79,91,86,98
131,166,47,53,70,80,76,93
137,183,49,56,72,85,78,92
138,173,49,56,72,82,78,92
132,180,48,59,70,84,77,98
127,166,47,56,69,80,76,91
136,169,49,55,71,81,77,89
127,173,47,59,68,82,74,88
189,225,60,67,87,98,93,107
229,293,70,83,99,118,107,130
146,183,51,58,74,85,81,97
144,180,50,56,74,84,81,99
136,166,49,57,71,80,79,92
98,132,41,48,60,70,70,80
94,125,39,48,56,68,68,79
114,156,44,52,65,77,74,90
102,152,42,53,61,76,71,85
82,101,33,41,49,61,62,70
72,80,30,33,44,48,56,65
72,78,30,32,44,47,56,63
71,80,29,32,43,48,54,64
61,70,25,28,37,42,47,57
60,68,25,27,36,41,46,55
58,65,24,26,35,39,44,52
59,66,24,27,36,40,45,55
53,63,22,26,32,38,40,51
49,56,20,22,29,34,36,46
50,61,20,24,30,37,38,51
53,61,22,25,32,37,41,50
57,65,23,26,34,39,44,53
63,71,25,29,38,43,50,60
63,71,25,28,38,43,50,59
55,66,22,25,34,40,43,55
50,61,20,23,31,37,39,53
47,56,19,21,28,34,34,48
43,51,18,21,26,31,31,44
38,50,16,20,23,30,28,43
36,47,15,19,21,28,26,40
33,47,14,19,20,28,24,38
32,43,13,17,19,26,23,34
32,43,13,17,19,26,23,35
30,42,13,16,18,25,22,35
31,43,13,17,19,26,24,39
32,47,13,18,19,28,24,38
33,47,14,18,20,28,25,43
30,45,12,16,18,27,23,34
28,42,12,15,17,25,21,37
24,35,10,14,14,21,18,30
23,38,10,15,14,23,20,31
25,43,10,15,15,26,20,36
23,37,9,13,14,22,19,37
24,40,10,14,14,24,19,39
24,35,10,13,14,21,19,29
23,35,9,13,14,21,19,34
23,38,9,13,14,23,18,36
24,37,10,13,14,22,20,37
24,37,10,13,14,22,19,33
25,38,10,14,15,23,20,38
26,37,10,15,15,22,21,34
26,37,10,14,16,22,20,34
26,38,10,14,16,23,20,34
29,42,12,16,17,25,23,37
27,38,11,15,16,23,22,33
27,40,11,15,16,24,22,37
27,38,11,14,16,23,22,40
27,43,11,16,16,26,22,42
27,40,11,14,16,24,22,35
26,38,11,14,16,23,21,40
28,40,11,15,17,24,22,39
30,48,12,18,18,29,24,40
36,51,14,19,22,31,28,44
40,51,16,20,24,31,30,44
40,53,16,21,24,32,31,46
45,54,18,21,27,33,34,49
45,54,18,21,27,33,35,51
52,63,21,25,32,38,42,59
58,75,23,31,35,45,46,64
66,76,26,30,40,46,53,65
62,81,24,32,38,49,49,66
75,145,30,47,45,74,59,90
84,200,32,57,50,90,66,106
77,121,30,40,46,67,61,85
76,101,29,37,46,61,63,88
69,98,26,34,41,59,56,73
70,93,27,35,42,56,56,74
68,85,26,33,41,51,54,72
58,70,23,27,35,42,46,58
62,68,24,28,37,41,48,59
65,73,26,29,39,44,51,61
66,76,26,29,40,46,52,62
67,75,27,30,41,45,53,60
66,75,27,30,40,45,52,61
68,76,28,30,41,46,53,62
69,76,28,31,42,46,54,67
69,75,28,31,42,45,54,62
70,76,28,31,42,46,55,62
71,80,28,32,43,48,55,64
73,80,30,32,44,48,58,65
77,93,31,38,47,56,61,70
89,111,37,45,53,64,66,74
89,108,37,44,53,63,66,73
78,93,32,38,47,56,61,70
71,78,29,32,43,47,54,61
70,78,29,32,42,47,54,62
69,78,28,32,42,47,53,62
69,78,28,31,42,47,54,61
65,73,26,29,39,44,50,57
68,85,28,36,41,51,53,67
76,86,31,35,46,52,59,68
76,81,31,34,46,49,59,68
80,93,33,38,48,56,62,71
79,92,32,36,48,55,61,68
76,83,31,34,46,50,59,66
76,83,31,34,46,50,59,69
73,80,30,32,44,48,56,64
66,81,27,32,40,49,51,64
62,71,25,29,38,43,48,57
55,71,22,28,33,43,43,56
74,85,30,35,45,51,57,67
79,86,32,35,48,52,61,69
75,83,30,33,45,50,57,65
72,83,29,33,43,50,54,67
65,73,27,30,40,44,49,58
65,76,26,30,39,46,48,58
79,92,32,37,48,55,60,69
77,83,31,34,46,50,57,66
77,83,31,34,46,50,58,67
80,90,32,35,48,54,61,67
80,90,32,36,48,54,62,71
85,98,34,38,51,59,67,78
82,92,32,36,49,55,65,74
78,85,31,34,47,51,62,70
70,81,28,31,42,49,55,66
56,71,22,28,34,43,44,60
41,53,16,21,25,32,31,46
35,48,14,19,21,29,26,41
33,48,14,18,20,29,25,44
33,47,13,19,20,28,25,36
32,43,13,17,19,26,25,41
32,47,13,17,19,28,25,43
31,47,13,18,18,28,24,40
32,43,13,16,19,26,26,40
31,45,13,17,19,27,24,38
34,47,14,18,21,28,27,47
33,48,14,19,20,29,26,41
33,51,14,19,20,31,26,43
34,48,14,19,21,29,27,41
33,51,14,17,20,31,25,40
35,48,14,18,21,29,27,45
33,48,13,17,20,29,26,43
32,48,13,19,19,29,25,41
32,45,13,18,19,27,25,40
33,48,14,18,20,29,26,42
32,48,13,17,19,29,25,42
32,47,13,18,19,28,26,42
32,43,12,17,19,26,25,44
31,48,12,17,19,29,25,43
31,45,12,16,18,27,24,38
29,45,11,15,17,27,24,42
28,42,11,16,17,25,22,39
30,47,12,16,18,28,24,37
30,47,12,16,18,28,24,43
32,50,12,18,19,30,26,47
34,48,13,18,20,29,28,45
33,48,12,16,20,29,26,40
33,53,13,19,20,32,28,50
34,47,13,18,20,28,27,42
37,51,14,19,22,31,29,45
46,59,18,22,28,36,36,52
48,59,19,23,29,36,38,51
49,63,19,24,30,38,36,51
49,59,20,23,30,36,38,52
49,63,20,23,30,38,39,50
52,63,21,24,32,38,41,53
52,65,21,24,32,39,41,54
50,58,20,23,30,35,39,52
52,61,20,24,31,37,40,50
51,63,20,24,31,38,40,51
47,61,19,22,28,37,36,52
46,58,18,22,27,35,34,49
44,58,18,21,26,35,33,49
45,56,18,21,27,34,33,48
49,58,20,23,29,35,37,50
55,68,22,26,33,41,42,53
58,70,24,29,35,42,44,57
59,73,24,31,36,44,45,56
61,80,26,32,37,48,47,62
65,80,27,32,39,48,50,62
68,80,27,33,41,48,52,62
68,78,28,33,41,47,53,62
71,93,29,41,43,56,55,69
72,83,30,35,44,50,56,63
73,81,30,34,44,49,56,65
79,88,32,36,47,53,61,68
72,83,30,33,44,50,56,66
72,81,30,32,44,49,56,64
77,90,31,38,46,54,60,69
75,85,31,34,45,51,58,66
70,76,29,31,42,46,54,63
68,76,28,30,41,46,53,60
67,73,28,31,40,44,51,60
64,73,27,30,39,44,49,57
60,68,25,28,36,41,46,55
59,66,25,28,36,40,45,53
61,68,25,28,37,41,46,58
63,70,26,29,38,42,48,55
58,66,25,27,35,40,45,56
56,65,24,26,34,39,42,51
52,59,23,25,32,36,39,50
50,59,21,25,30,36,37,46
47,53,20,22,28,32,34,46
49,58,20,24,30,35,36,46
43,51,18,21,26,31,31,45
44,53,18,21,26,32,32,48
45,56,19,21,27,34,34,47
43,53,18,22,26,32,32,45
42,53,18,21,25,32,31,42
35,47,16,19,21,28,26,39
29,40,13,17,17,24,22,38
28,43,12,16,17,26,22,38
30,42,13,17,18,25,24,44
34,48,14,18,21,29,27,42
33,51,14,20,20,31,26,44
30,42,12,17,18,25,23,43
29,43,13,16,17,26,24,37
29,45,12,16,18,27,24,37
31,43,14,18,19,26,24,41
30,43,14,17,18,26,23,37
31,45,14,18,18,27,24,44
30,45,13,18,18,27,24,37
29,43,13,18,18,26,23,33
28,42,12,16,17,25,22,36
27,43,12,18,16,26,21,43
29,42,12,16,17,25,23,44
28,43,12,16,17,26,23,34
28,38,12,16,17,23,22,36
28,40,12,16,17,24,22,41
28,40,12,16,17,24,22,35
28,47,12,16,17,28,22,40
27,47,12,16,16,28,22,39
28,40,12,16,17,24,23,34
27,42,12,17,16,25,22,38
30,43,12,17,18,26,23,35
28,43,12,18,17,26,23,40
27,42,11,15,16,25,22,39
26,42,11,14,16,25,22,36
27,40,11,17,16,24,21,35
28,43,12,16,16,26,23,38
28,47,12,16,17,28,22,40
27,40,12,16,16,24,22,36
34,51,14,21,20,31,27,47
29,47,12,18,18,28,24,41
29,43,12,17,17,26,23,36
31,50,13,18,18,30,25,40
32,45,14,18,19,27,25,44
31,47,13,18,19,28,25,36
29,42,13,17,18,25,23,38
31,47,12,17,18,28,24,44
33,45,14,18,20,27,26,40
31,47,13,17,19,28,25,48
34,50,14,19,20,30,26,41
35,50,15,20,21,30,27,42
38,48,16,20,22,29,28,41
41,53,17,21,25,32,32,49
43,54,18,21,26,33,33,48
44,56,18,21,26,34,33,52
46,54,18,22,27,33,34,49
51,61,21,24,31,37,40,49
54,66,22,25,33,40,41,52
59,71,23,28,36,43,46,62
62,71,25,28,37,43,49,60
68,78,27,31,41,47,53,66
71,81,28,31,42,49,55,63
73,83,29,33,44,50,57,65
82,95,32,39,49,57,64,75
87,128,35,44,52,69,67,83
74,81,30,33,45,49,58,66
75,81,30,33,45,49,58,66
75,83,30,33,45,50,58,67
72,80,29,32,44,48,56,67
69,78,28,31,42,47,54,65
72,80,30,34,44,48,56,68
81,156,35,55,49,77,63,88
84,166,36,63,51,80,66,86
83,121,36,49,50,67,64,77
77,93,32,41,46,56,61,71
70,83,29,33,42,50,55,66
69,78,28,33,42,47,54,63
67,73,27,30,40,44,52,59
64,73,27,30,39,44,50,60
64,73,27,30,39,44,50,59
62,71,26,28,38,43,49,58
62,68,26,28,37,41,48,57
62,68,26,29,37,41,48,60
63,71,27,29,38,43,49,60
63,71,26,29,38,43,49,58
65,73,27,30,40,44,51,61
64,71,27,29,39,43,51,60
64,71,26,29,39,43,50,57
65,73,27,29,39,44,51,59
66,73,28,31,40,44,52,60
67,76,28,31,40,46,52,59
66,73,28,30,40,44,52,61
69,76,29,32,41,46,54,63
69,76,29,31,42,46,55,64
70,76,29,31,42,46,55,63
72,80,30,32,43,48,56,65
73,81,31,35,44,49,58,64
74,81,31,36,44,49,58,67
72,83,30,34,43,50,55,65
64,73,27,30,39,44,49,61
62,70,26,30,38,42,48,59
62,70,26,29,37,42,47,60
63,71,27,29,38,43,48,59
64,75,27,30,39,45,50,59
64,73,27,30,38,44,49,58
66,71,28,30,40,43,51,60
68,80,28,31,41,48,52,63
73,83,30,35,44,50,58,70
79,92,32,35,48,55,62,71
76,88,30,35,46,53,60,72
69,80,27,31,41,48,54,63
61,71,26,28,37,43,48,57
50,58,22,26,31,35,38,51
48,54,20,23,29,33,34,48
46,54,19,22,28,33,34,51
45,54,19,22,27,33,32,43
44,53,19,22,27,32,32,42
46,54,20,22,27,33,33,46
45,56,19,22,27,34,32,48
45,53,19,22,27,32,32,44
44,56,19,23,26,34,31,47
48,68,21,28,29,41,35,54
58,71,24,28,35,43,44,57
52,61,22,25,31,37,39,52
48,56,20,24,29,34,34,46
46,56,20,23,28,34,33,45
47,54,20,23,28,33,33,46
49,59,21,23,29,36,35,46
50,59,21,25,31,36,37,47
52,61,22,25,31,37,39,51
55,65,22,26,33,39,41,51
56,66,23,27,34,40,43,53
55,65,23,26,34,39,42,54
50,63,21,24,30,38,37,47
46,54,19,22,27,33,32,48
45,53,18,22,27,32,31,46
41,51,17,21,25,31,30,42
42,53,18,21,25,32,30,46
41,53,18,22,25,32,29,43
42,51,18,21,25,31,30,41
46,56,19,23,28,34,32,46
50,61,20,25,30,37,37,50
49,56,20,22,29,34,35,48
49,58,19,22,29,35,36,47
50,58,20,24,31,35,38,50
53,61,21,24,32,37,40,51
54,63,21,25,33,38,41,54
48,56,19,23,29,34,35,50
45,56,18,21,27,34,33,48
45,58,18,22,27,35,32,44
44,53,18,21,26,32,32,47
48,56,19,23,29,34,34,46
51,63,21,25,31,38,38,52
55,66,22,26,33,40,42,55
56,66,22,25,34,40,43,55
58,70,23,27,35,42,44,55
62,71,24,28,38,43,48,59
58,70,23,28,35,42,45,56
61,71,24,28,37,43,47,57
57,68,22,26,34,41,44,55
54,66,22,26,33,40,42,57
56,71,23,27,34,43,43,56
58,66,23,26,35,40,44,53
61,71,24,27,37,43,46,55
63,70,26,29,38,42,48,59
65,75,26,30,39,45,50,61
68,76,28,30,41,46,53,62
71,92,29,39,43,55,55,73
75,95,30,41,45,57,58,71
74,85,30,36,45,51,57,66
77,90,32,41,47,54,60,70
76,83,31,35,46,50,59,66
73,80,30,33,44,48,56,63
74,81,31,33,44,49,57,64
74,80,31,33,44,48,57,65
73,80,30,33,44,48,55,63
71,78,30,32,43,47,54,61
72,80,30,32,44,48,55,64
73,78,30,33,44,47,56,66
72,80,30,33,44,48,56,62
72,78,30,34,43,47,56,64
73,80,30,34,44,48,56,64
72,78,30,32,43,47,55,63
72,80,30,34,44,48,56,65
75,83,31,36,45,50,57,66
78,85,33,37,47,51,60,69
79,90,33,39,48,54,61,69
78,88,32,38,47,53,60,69
79,98,33,38,48,59,61,70
78,90,33,38,47,54,60,68
74,81,30,34,44,49,57,65
70,78,29,32,42,47,54,62
70,76,29,32,42,46,54,61
69,76,29,32,42,46,53,63
63,71,26,29,38,43,48,57
59,70,25,29,36,42,45,57
70,88,29,37,42,53,54,71
77,88,32,35,46,53,60,70
63,73,26,30,38,44,48,58
68,80,27,32,41,48,53,64
61,70,25,28,37,42,47,57
64,80,26,32,38,48,49,65
75,83,30,33,45,50,58,68
81,115,33,44,49,65,63,82
68,76,27,30,41,46,54,63
63,70,26,28,38,42,50,59
58,68,24,27,35,41,46,58
53,61,22,26,32,37,41,53
48,58,20,23,29,35,36,48
40,53,17,21,24,32,29,47
36,48,15,19,21,29,27,38
32,45,14,19,19,27,25,45
31,43,13,18,18,26,23,40
29,42,13,17,18,25,22,34
29,42,12,16,17,25,22,33
28,42,12,16,17,25,21,33
28,40,12,16,17,24,21,32
26,38,12,17,16,23,20,35
27,43,12,16,16,26,21,41
27,40,12,15,16,24,20,35
27,40,12,16,16,24,22,41
28,38,12,16,17,23,22,35
28,40,12,16,17,24,22,32
29,47,12,17,17,28,22,36
28,43,12,16,17,26,21,36
27,40,12,15,16,24,21,33
28,40,12,16,17,24,21,33
28,38,12,17,17,23,22,38
28,42,12,17,17,25,22,33
30,43,13,17,18,26,23,36
33,43,14,19,20,26,24,39
34,45,15,19,20,27,25,37
37,47,16,19,22,28,27,41
37,48,16,19,22,29,27,46
40,51,17,20,24,31,29,43
42,56,18,21,25,34,31,46
44,54,18,21,27,33,32,46
45,53,18,21,27,32,33,46
47,58,19,23,28,35,34,50
50,61,20,23,30,37,37,49
51,59,20,23,31,36,38,49
51,58,20,23,31,35,39,50
54,65,22,25,33,39,42,52
57,66,22,25,35,40,43,52
57,70,23,27,35,42,44,54
59,70,23,27,36,42,46,57
59,70,23,27,36,42,46,56
59,68,23,27,36,41,45,54
59,68,23,26,36,41,46,56
60,68,24,27,36,41,47,60
60,68,23,27,36,41,46,57
60,68,23,27,36,41,46,56
61,70,24,27,37,42,47,59
62,75,24,29,37,45,48,61
62,70,24,27,37,42,49,61
63,70,25,27,38,42,49,61
64,71,25,28,38,43,49,61
62,70,24,27,38,42,48,60
63,70,25,28,38,42,48,57
64,71,26,28,39,43,51,60
64,71,26,28,39,43,50,59
66,76,26,29,40,46,51,64
67,76,26,29,41,46,52,63
67,76,26,30,40,46,51,59
67,76,26,29,40,46,52,59
66,73,26,29,40,44,51,59
68,78,27,31,41,47,53,59
72,88,29,36,43,53,56,69
77,88,31,36,46,53,60,71
75,83,30,36,45,50,59,66
82,98,33,40,50,59,64,71
87,101,36,41,52,61,66,73
89,108,36,44,53,63,67,75
76,88,31,36,46,53,59,67
73,81,30,33,44,49,57,64
76,85,31,36,46,51,58,65
86,115,36,43,52,65,65,73
86,104,36,41,52,62,65,73
85,101,36,43,51,61,64,72
86,100,36,42,52,60,65,72
81,95,35,39,49,57,63,70
80,101,34,39,48,61,62,71
74,81,30,34,44,49,57,66
72,78,30,32,43,47,56,64
72,80,30,32,44,48,56,64
70,78,29,32,42,47,54,62
68,76,28,31,41,46,53,62
68,76,28,31,41,46,52,60
67,76,28,31,40,46,52,58
68,75,28,31,41,45,53,62
67,73,27,30,40,44,51,58
66,73,27,29,40,44,51,59
66,73,27,29,40,44,51,60
69,76,28,31,42,46,53,62
64,71,26,30,39,43,50,60
63,70,25,29,38,42,49,58
60,70,24,27,36,42,46,58
56,66,22,25,34,40,43,52
53,63,22,25,32,38,41,55
50,59,21,24,30,36,39,50
49,56,20,23,30,34,38,48
47,56,19,22,28,34,35,50
44,53,18,21,26,32,32,46
41,51,17,21,24,31,30,43
37,48,16,19,22,29,28,42
33,48,14,19,20,29,25,40
32,43,14,17,19,26,25,39
31,42,13,16,18,25,24,39
30,40,13,18,18,24,23,37
30,45,13,16,18,27,23,37
29,40,12,16,17,24,22,34
29,42,12,17,18,25,23,36
29,43,12,16,17,26,22,35
30,42,13,16,18,25,24,37
34,51,15,20,20,31,26,44
35,50,15,19,21,30,27,40
35,48,15,19,21,29,27,42
37,48,16,20,22,29,28,38
39,51,17,21,24,31,30,49
42,53,18,21,25,32,31,46
43,53,18,21,26,32,32,46
46,53,19,21,28,32,34,46
45,53,19,21,27,32,33,49
47,56,19,23,28,34,35,46
46,56,19,22,27,34,34,52
45,53,19,21,27,32,34,44
45,53,19,22,27,32,33,46
44,54,18,23,27,33,33,47
44,53,18,21,26,32,33,46
44,53,18,21,26,32,33,48
44,53,18,21,26,32,32,44
44,53,18,22,26,32,33,49
45,54,18,22,27,33,34,49
46,56,19,23,28,34,34,45
47,56,19,22,28,34,36,48
48,58,19,22,29,35,36,46
50,59,20,23,30,36,38,52
52,61,21,25,32,37,40,54
52,59,21,23,31,36,40,51
53,65,21,24,32,39,41,55
54,66,21,26,33,40,42,51
54,63,22,24,33,38,41,52
56,65,22,25,34,39,44,55
58,66,22,27,35,40,45,55
61,70,24,27,37,42,48,60
63,71,24,28,38,43,50,63
63,71,25,27,38,43,50,59
62,73,24,27,38,44,49,59
62,70,25,27,38,42,49,59
65,73,26,28,39,44,50,61
64,73,25,28,39,44,50,59
65,76,26,29,40,46,51,61
66,75,26,29,40,45,51,61
65,73,26,29,39,44,50,60
65,71,26,30,39,43,51,60
68,76,27,30,41,46,53,63
70,78,28,31,42,47,54,65
72,81,29,33,44,49,56,66
72,83,29,35,44,50,56,68
74,97,30,44,45,58,57,71
75,108,31,44,45,63,58,71
72,93,30,43,44,56,56,68
69,78,28,33,42,47,54,61
69,76,28,31,41,46,53,63
70,78,29,32,42,47,54,64
80,97,33,40,48,58,62,73
75,85,31,35,45,51,58,66
75,83,31,33,45,50,58,67
83,104,34,42,50,62,64,74
82,95,34,40,50,57,63,71
77,88,32,38,46,53,60,70
78,95,32,38,47,57,60,72
79,92,33,39,48,55,62,70
77,85,31,35,46,51,60,69
76,83,31,36,46,50,59,65
75,83,31,35,45,50,58,66
68,78,28,32,41,47,53,65
64,71,26,29,38,43,48,58
60,71,25,29,36,43,46,56
57,68,24,27,35,41,45,54
55,65,23,27,33,39,43,54
54,65,22,26,33,39,41,55
61,73,25,30,37,44,47,58
53,97,22,33,32,58,38,74
54,85,22,32,33,51,41,69
52,65,22,26,32,39,38,49
53,65,22,26,32,39,38,48
54,66,23,27,33,40,39,52
60,68,25,28,36,41,45,54
59,70,24,28,36,42,45,55
57,66,24,27,34,40,43,52
57,68,24,27,35,41,43,57
56,65,23,27,34,39,42,54
56,63,23,26,34,38,41,50
55,65,23,27,33,39,41,51
54,65,23,26,33,39,40,51
54,65,22,26,33,39,40,51
53,63,22,26,32,38,40,48
50,58,21,24,31,35,38,48
50,56,21,24,30,34,36,46
49,58,20,23,29,35,35,49
48,58,20,23,29,35,35,46
54,63,22,26,33,38,42,54
56,66,23,27,34,40,42,57
58,68,24,28,35,41,44,55
56,66,23,26,34,40,43,54
56,66,23,28,34,40,42,53
55,63,23,26,33,38,40,50
53,65,22,26,32,39,38,50
56,70,23,28,34,42,41,56
65,71,26,29,39,43,49,56
65,76,27,30,39,46,48,59
57,70,24,28,34,42,42,53
47,56,20,23,28,34,32,50
44,53,18,22,26,32,30,48
42,53,18,22,25,32,29,48
43,54,18,22,26,33,30,43
45,54,19,22,27,33,31,41
48,61,20,24,29,37,33,50
50,59,20,23,30,36,34,46
50,58,21,24,30,35,35,47
53,65,22,25,32,39,38,50
54,63,22,26,33,38,39,50
54,63,22,25,32,38,39,53
54,66,22,26,33,40,39,49
53,63,22,25,32,38,38,47
52,65,22,26,32,39,37,51
52,63,22,26,32,38,37,49
54,63,22,26,33,38,39,50
53,63,22,25,32,38,38,50
53,65,22,24,32,39,38,50
54,63,22,26,33,38,40,48
53,65,22,26,32,39,38,48
53,61,22,24,32,37,37,48
52,61,22,24,32,37,38,48
52,61,22,24,31,37,37,46
53,63,22,26,32,38,38,50
52,61,22,24,31,37,38,53
50,59,21,24,30,36,36,48
48,59,20,24,29,36,33,47
48,58,20,24,29,35,33,46
48,58,20,23,29,35,33,48
45,54,19,23,27,33,30,42
43,54,18,20,26,33,30,43
41,50,17,21,25,30,29,42
40,50,17,20,24,30,28,40
36,50,15,20,21,30,25,38
32,45,14,19,20,27,23,31
35,50,15,20,21,30,25,41
27,38,11,16,16,23,20,31
26,43,11,15,16,26,21,39
27,47,11,16,16,28,22,40
30,53,13,21,18,32,23,37
49,71,20,28,30,43,36,54
59,83,25,35,36,50,46,66
59,92,24,41,36,55,46,70
61,97,25,44,37,58,48,73
61,80,25,33,37,48,49,62
64,78,26,33,39,47,50,62
63,76,26,31,38,46,50,61
60,71,25,29,36,43,46,62
55,65,22,26,33,39,42,54
49,63,20,27,29,38,36,51
43,53,18,21,26,32,32,46
41,51,17,21,24,31,30,43
37,50,16,19,22,30,28,44
34,47,14,17,20,28,26,39
32,45,13,18,19,27,24,34
30,43,12,16,18,26,23,40
30,42,13,16,18,25,22,43
29,42,12,18,17,25,22,36
29,43,12,16,17,26,22,32
30,42,13,16,18,25,22,41
34,48,14,19,20,29,25,38
38,50,16,20,23,30,28,43
33,48,14,17,20,29,24,40
35,48,14,19,21,29,26,40
40,51,17,21,24,31,29,44
39,50,17,20,24,30,28,43
43,53,18,21,26,32,30,44
47,56,19,23,28,34,33,45
44,54,18,22,26,33,31,44
44,56,18,21,26,34,31,43
43,53,18,21,26,32,30,45
42,58,18,22,25,35,30,49
42,54,17,21,25,33,30,46
37,51,16,19,22,31,26,42
38,50,16,21,23,30,27,42
42,56,17,22,25,34,30,45
42,53,18,21,25,32,30,41
45,56,18,22,27,34,32,46
46,56,19,23,28,34,33,45
47,56,19,23,28,34,35,45
46,58,19,22,28,35,34,46
47,56,19,22,28,34,34,46
42,53,17,22,25,32,31,43
42,54,17,21,25,33,31,44
43,56,18,22,26,34,32,44
44,54,18,22,26,33,32,47
47,59,19,23,28,36,34,51
48,56,19,23,28,34,35,45
50,66,20,25,30,40,38,52
50,59,21,24,31,36,38,49
53,63,22,25,32,38,41,53
56,70,22,26,34,42,43,59
53,66,22,26,32,40,41,57
54,66,22,26,33,40,41,53
54,65,22,27,33,39,41,52
53,65,22,24,32,39,41,53
52,65,21,24,31,39,39,49
53,65,21,26,32,39,40,51
56,68,23,27,34,41,44,56
57,68,23,28,34,41,44,53
57,68,23,27,34,41,44,57
57,71,23,27,34,43,43,56
64,76,25,30,39,46,50,64
62,73,25,28,38,44,48,60
60,68,24,27,36,41,46,58
61,71,24,28,37,43,47,58
63,73,25,28,38,44,49,61
95,156,36,47,57,77,72,99
76,101,29,36,46,61,60,77
60,71,24,28,36,43,46,58
54,65,22,25,33,39,41,52
56,68,22,27,34,41,43,56
56,65,22,28,34,39,42,52
61,71,24,28,37,43,47,59
53,66,22,26,32,40,40,54
55,66,22,26,33,40,41,52
54,65,22,26,33,39,41,53
55,65,22,26,34,39,42,54
55,66,22,26,33,40,41,55
54,68,22,26,33,41,41,53
58,75,24,29,35,45,44,58
61,73,25,28,37,44,46,56
60,70,25,28,36,42,46,60
57,68,23,28,34,41,43,54
54,63,22,25,33,38,41,51
51,61,21,24,31,37,37,49
46,58,20,23,28,35,33,46
45,54,19,22,27,33,31,45
49,61,20,25,30,37,35,49
51,61,21,26,31,37,36,49
50,59,21,24,30,36,34,52
48,58,20,23,29,35,34,46
44,58,19,22,27,35,32,51
